25 Jan 2015, 20:40	The First Attack	The Proclaimers		35a44d6b-bd4b-4a5b-a17d-34b469fceada	1303b976-b862-4f04-94fd-a8d444e06714	
25 Jan 2015, 20:40	Letter from America [Acoustic Version]	The Proclaimers				
25 Apr 2014, 17:20	Have You Ever Loved a Woman?	Bryan Adams				
25 Apr 2014, 17:20	All For Love (With Rod Stewart And Sting)	Bryan Adams				
25 Apr 2014, 17:19	(Everything I Do) I Do It for You	Bryan Adams		029d36b7-a697-33f3-bfd7-e9f17b57e5cb	4dbf5678-7a31-406a-abbe-232f8ac2cd63	
25 Apr 2014, 08:12	When You Love Someone	Bryan Adams		22e25a5a-adee-3465-8e35-a291bdcddda7	4dbf5678-7a31-406a-abbe-232f8ac2cd63	
24 Oct 2014, 06:28	Sovereign Light Cafe	Keane				
24 Oct 2014, 06:27	Listen For The Rain	In Colour				
24 Oct 2014, 06:27	Black Rain	Keane		0c77a517-a535-4bf9-b38f-9fbd5e67c3f6	c7020c6d-cae9-4db3-92a7-e5c561cbad50	
24 Nov 2015, 23:09	Love Rescue Me	U2		005ccb63-065a-4a87-945a-b1fb9d585a23	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	
24 Nov 2015, 22:31	Helter Skelter	U2		000acb0d-8618-34e6-add5-71f79b404521	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	
24 Nov 2015, 17:41	City of Blinding Lights	U2		02aeec9f-68df-3e51-a066-b48b3f310190	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	
24 Nov 2015, 17:31	Sometimes You Can't Make It On Your Own	U2		007913d8-fa4e-3169-b34f-6378d7071119	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	
24 Nov 2015, 17:27	Miracle Drug	U2		01cdcc3a-2ffa-376f-a8b9-2bdc7061f5d4	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	
24 Nov 2015, 15:26	Pride (in the Name of Love)	U2		009c7f2f-2ae8-32e2-9663-7d62ff4aca54	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	
24 Nov 2015, 15:17	Staring at the Sun	U2		00cf643e-a809-3e82-867e-d04939f7872d	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	
24 Nov 2015, 15:14	Wake Up Dead Man	U2		00296cdf-4b04-3135-9afc-7757ba0f6d9a	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	
24 Nov 2015, 14:45	Tryin' to Throw Your Arms Around the World	U2		08b6b2d2-b272-4410-a35a-cdbbb3c79175	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	
24 Nov 2015, 14:38	So Cruel	U2		010bf3b0-3c8c-4474-ace1-5b250a57ae1f	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	
24 Nov 2015, 09:04	Come Down	White Lies		2ee92612-a70c-4d3a-88ab-ee63c5d8c7ce	5bdb38bd-5c5b-4d0f-8901-8bbe1d7062d8	
24 May 2015, 18:58	The Wind that Shakes the Barley	The Alias Acoustic Band		173938b0-f40c-314a-8a42-46b9d454283b		
